1,"Insertion of Hybrid External Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
673,"Restriction of Left Subclavian Artery, Percutaneous Approach"
674,"Bypass Left Ventricle to Pulmonary Trunk with Synthetic Substitute, Open Approach"
675,"Fusion of Left Ankle Joint with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
676,"Magnetic Resonance Imaging (MRI) of Left Upper Arm using Other Contrast, Unenhanced and Enhanced"
677,"Dilation of Right Radial Artery, Bifurcation, with Two Intraluminal Devices, Open Approach"
678,"Release Lumbar Vertebra, Open Approach"
679,"Bypass Esophagus to Cutaneous with Synthetic Substitute, Open Approach"
680,"Destruction of Right Nipple, Via Natural or Artificial Opening Endoscopic"
681,"Supplement Carina with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
682,"Insertion of Radioactive Element into Right Lung, Open Approach"
683,"Revision of Autologous Tissue Substitute in Left Carpal Joint, Percutaneous Approach"
684,"Monitoring of Products of Conception, Cardiac Sound, External Approach"
685,"Destruction of Lower Esophagus, Percutaneous Approach"
686,"Drainage of Thoracolumbar Vertebral Joint, Open Approach"
687,"Drainage of Left Temporal Artery, Percutaneous Endoscopic Approach"
688,"Control Bleeding in Mediastinum, Percutaneous Endoscopic Approach"
689,"Replacement of Left Pulmonary Vein with Nonautologous Tissue Substitute, Open Approach"
690,"Bypass Thoracic Aorta, Ascending/Arch to Subclavian, Percutaneous Endoscopic Approach"
691,"Dilation of Left Ulnar Artery with Three Drug-eluting Intraluminal Devices, Percutaneous Approach"
692,"Insertion of Pressure Sensor Monitoring Device into Right Pulmonary Artery, Percutaneous Endoscopic Approach"
693,"Bypass Abdominal Aorta to Left Femoral Artery, Open Approach"
694,"Extirpation of Matter from Left Lower Extremity Lymphatic, Open Approach"
695,"Excision of Right Shoulder Joint, Percutaneous Endoscopic Approach"
696,"Removal of Internal Fixation Device from Right Shoulder Joint, External Approach"
697,"Bypass Right Femoral Vein to Lower Vein with Autologous Venous Tissue, Open Approach"
698,"Restriction of Lower Esophagus with Intraluminal Device, Via Natural or Artificial Opening"
699,"Dilation of Right Thyroid Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Percutaneous Endoscopic Approach"
700,"Reattachment of Right 2nd Toe, Open Approach"
701,"Drainage of Right Hand, Percutaneous Endoscopic Approach"
702,"Revision of Nonautologous Tissue Substitute in Vagina and Cul-de-sac, External Approach"
703,"Replacement of Hepatic Artery with Nonautologous Tissue Substitute, Open Approach"
704,"Removal of Internal Fixation Device from Right Finger Phalangeal Joint, Percutaneous Endoscopic Approach"
705,"Drainage of Left Retina with Drainage Device, Percutaneous Approach"
706,"Repair Left Ethmoid Sinus, Percutaneous Approach"
707,"Removal of Intraluminal Device from Left Eye, Open Approach"
708,Fluoroscopy of Inferior Vena Cava using High Osmolar Contrast
709,"Insertion of External Fixation Device into Right Humeral Shaft, Percutaneous Approach"
710,"Removal of Nonautologous Tissue Substitute from Left Pelvic Bone, Percutaneous Approach"
711,"Occlusion of Right Lower Lobe Bronchus with Intraluminal Device, Percutaneous Endoscopic Approach"
712,"Removal of Synthetic Substitute from Right Knee Joint, Femoral Surface, Percutaneous Endoscopic Approach"
713,"Anatomical Regions, Upper Extremities, Transplantation"
714,"Dilation of Left Common Iliac Artery with Two Drug-eluting Intraluminal Devices, Percutaneous Approach"
715,"Dilation of Right Axillary Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Endoscopic Approach"
716,"Extirpation of Matter from Left Sphenoid Bone, Open Approach"
717,"Drainage of Left Clavicle, Percutaneous Endoscopic Approach, Diagnostic"
718,"Revision of External Fixation Device in Left Radius, Percutaneous Endoscopic Approach"
719,"Restriction of Left Popliteal Artery with Extraluminal Device, Percutaneous Approach"
720,"Repair Left Orbit, Percutaneous Approach"
721,"Excision of Intracranial Vein, Percutaneous Approach, Diagnostic"
722,"Drainage of Larynx with Drainage Device, Percutaneous Endoscopic Approach"
723,"Removal of Nonautologous Tissue Substitute from Brain, Percutaneous Endoscopic Approach"
724,"Drainage of Right Humeral Head with Drainage Device, Open Approach"
725,"Revision of Infusion Device in Right Finger Phalangeal Joint, Percutaneous Endoscopic Approach"
726,"Removal of Autologous Tissue Substitute from Cranial Nerve, Percutaneous Endoscopic Approach"
727,Integumentary Integrity Assessment of Neurological System - Whole Body
728,"Release Left Tympanic Membrane, Open Approach"
729,"Measurement of Venous Flow, Pulmonary, Percutaneous Approach"
730,"Drainage of Lingula Bronchus, Open Approach, Diagnostic"
731,"Excision of Bilateral Breast, Open Approach"
732,"Removal of Internal Fixation Device from Right Sacroiliac Joint, Percutaneous Approach"
733,"Bypass Right Pulmonary Artery from Subclavian with No Device, Open Approach"
734,"Insertion of Infusion Device into Left Pulmonary Vein, Open Approach"
735,"Replacement of Right Ethmoid Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
736,"Removal of Drainage Device from Thyroid Gland, External Approach"
737,"Excision of Left Trunk Tendon, Open Approach"
738,"Revision of Radioactive Element in Vagina and Cul-de-sac, Via Natural or Artificial Opening Endoscopic"
739,"Insertion of External Fixation Device into Right Ankle Joint, Percutaneous Endoscopic Approach"
740,"Extirpation of Matter from Right Anterior Chamber, External Approach"
741,"Removal of Drainage Device from Left Metacarpocarpal Joint, Percutaneous Endoscopic Approach"
742,"Removal of Synthetic Substitute from Left Metacarpal, Percutaneous Approach"
743,"Extirpation of Matter from Scalp Subcutaneous Tissue and Fascia, Percutaneous Approach"
744,"Dilation of Coronary Artery, Three Arteries, Percutaneous Endoscopic Approach"
745,"Revision of Contraceptive Device in Uterus and Cervix, Via Natural or Artificial Opening"
746,"Fusion of Left Sacroiliac Joint with Internal Fixation Device, Percutaneous Endoscopic Approach"
747,"Insertion of Other Device into Right Pleural Cavity, Open Approach"
748,"Radiation Therapy, Skin, Beam Radiation"
749,"Repair Pericardium, Percutaneous Approach"
750,"Bypass Stomach to Jejunum, Open Approach"
751,"Removal of Drainage Device from Lower Muscle, Percutaneous Approach"
752,"Restriction of Left Hand Vein, Percutaneous Endoscopic Approach"
753,"Insertion of Infusion Device into Lower Back, Open Approach"
754,"Removal of Nonautologous Tissue Substitute from Right Ulna, Percutaneous Endoscopic Approach"
755,"Drainage of Right Abdomen Muscle, Percutaneous Endoscopic Approach, Diagnostic"
756,Ultrasonography of Bilateral Fallopian Tubes using Other Contrast
757,"Extraction of Right Knee Bursa and Ligament, Percutaneous Approach"
758,"Division of Left Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
759,"Revision of Drainage Device in Right Temporomandibular Joint, Percutaneous Approach"
760,"Supplement Right 3rd Toe with Synthetic Substitute, Percutaneous Endoscopic Approach"
761,"Replacement of Chest Subcutaneous Tissue and Fascia with Synthetic Substitute, Percutaneous Approach"
762,"Occlusion of Middle Esophagus, Open Approach"
763,"Insertion of Monitoring Device into Pancreas, Percutaneous Endoscopic Approach"
764,"Revision of Nonautologous Tissue Substitute in Left Tarsal Joint, Open Approach"
765,"Restriction of Cecum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
766,"Beam Radiation of Soft Palate using Electrons, Intraoperative"
767,"Bypass Left External Iliac Artery to Foot Artery with Autologous Arterial Tissue, Open Approach"
768,"Dilation of Cecum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
769,"Supplement Right Thumb Phalanx with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
770,"Occlusion of Left Innominate Vein with Extraluminal Device, Percutaneous Endoscopic Approach"
771,"Excision of Rectum, Percutaneous Approach"
772,"Occlusion of Left Common Iliac Vein with Extraluminal Device, Open Approach"
773,"Supplement Left Hip Joint with Liner, Open Approach"
774,"Reposition Left Parietal Bone with Internal Fixation Device, Percutaneous Endoscopic Approach"
775,Magnetic Resonance Imaging (MRI) of Whole Fetus using Other Contrast
776,"Substance Abuse Treatment, Pharmacotherapy"
777,"Supplement Dura Mater with Synthetic Substitute, Open Approach"
778,"Transplantation of Face, Allogeneic, Open Approach"
779,"Bypass Coronary Artery, Three Arteries from Abdominal Artery with Synthetic Substitute, Open Approach"
780,"Dilation of Tricuspid Valve with Intraluminal Device, Open Approach"
781,"Revision of Nonautologous Tissue Substitute in Thoracolumbar Vertebral Disc, Open Approach"
782,"Dilation of Right Foot Artery, Open Approach"
783,"Restriction of Thoracic Aorta, Ascending/Arch with Intraluminal Device, Percutaneous Endoscopic Approach"
784,"Supplement Esophagus with Synthetic Substitute, Open Approach"
785,"Supplement Left Metatarsal-Tarsal Joint with Autologous Tissue Substitute, Open Approach"
786,"Excision of Right Metatarsal, Open Approach, Diagnostic"
787,"Supplement Right Common Carotid Artery with Synthetic Substitute, Open Approach"
788,"Dilation of Coronary Artery, One Artery, Bifurcation, with Intraluminal Device, Percutaneous Endoscopic Approach"
789,"Insertion of Intraluminal Device into Ileum, Via Natural or Artificial Opening Endoscopic"
790,"Excision of Right Lower Leg, Percutaneous Approach, Diagnostic"
791,"Excision of Left Ankle Tendon, Percutaneous Approach"
792,"Supplement Left Breast with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic"
793,"Insertion of Intraluminal Device into Right External Jugular Vein, Open Approach"
794,"Introduction of Liquid Brachytherapy Radioisotope into Genitourinary Tract, Via Natural or Artificial Opening Endoscopic"
795,"Bypass Right Hepatic Duct to Left Hepatic Duct with Intraluminal Device, Percutaneous Endoscopic Approach"
796,"Bypass Right Axillary Vein to Upper Vein with Autologous Venous Tissue, Open Approach"
797,"Repair Right Ovary, Percutaneous Endoscopic Approach"
798,"Drainage of Right Fibula, Percutaneous Endoscopic Approach"
799,"Repair Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
800,Fluoroscopy of Other Veins using Other Contrast
801,Magnetic Resonance Imaging (MRI) of Lumbar Disc(s)
802,"Occlusion of Left Hepatic Duct with Extraluminal Device, Open Approach"
803,"Drainage of Left Sacroiliac Joint, Percutaneous Endoscopic Approach, Diagnostic"
804,"Inspection of Mesentery, Open Approach"
805,Hyperthermia of Abdomen Skin
806,"Resection of Bladder, Via Natural or Artificial Opening"
807,"Insertion of Limb Lengthening External Fixation Device into Right Lower Femur, Open Approach"
808,"Extirpation of Matter from Right Acetabulum, Open Approach"
809,"Insertion of Infusion Device into Right Lower Arm, Percutaneous Approach"
810,"Reposition Right Toe Phalangeal Joint with Internal Fixation Device, Percutaneous Approach"
811,"Supplement Left Temporomandibular Joint with Nonautologous Tissue Substitute, Percutaneous Approach"
812,"Division of Back Skin, External Approach"
813,"Computerized Tomography (CT Scan) of Abdomen using High Osmolar Contrast, Unenhanced and Enhanced"
814,"Drainage of Left Temporomandibular Joint with Drainage Device, Percutaneous Approach"
815,"Release Left Abdomen Muscle, Percutaneous Approach"
816,"Supplement Right Atrium with Autologous Tissue Substitute, Percutaneous Approach"
817,"Release Left Tarsal Joint, External Approach"
818,"Bypass Colic Vein to Lower Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
819,"Dilation of Innominate Artery with Intraluminal Device, Open Approach"
820,"Alteration of Nose with Synthetic Substitute, External Approach"
821,"Release Hymen, Via Natural or Artificial Opening Endoscopic"
822,"Bypass Left Axillary Artery to Lower Arm Vein with Synthetic Substitute, Open Approach"
823,"Drainage of Head and Neck Sympathetic Nerve, Percutaneous Endoscopic Approach, Diagnostic"
824,Beam Radiation of Mandible using Photons 1 - 10 MeV
825,"Replacement of Gastric Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
826,"Occlusion of Descending Colon, Via Natural or Artificial Opening Endoscopic"
827,"Extirpation of Matter from Hymen, Percutaneous Approach"
828,"Reposition Thoracic Vertebral Joint, External Approach"
829,"Reposition Right Humeral Head, Percutaneous Approach"
830,"Drainage of Left Tunica Vaginalis, Percutaneous Endoscopic Approach"
831,"Supplement Ileum with Autologous Tissue Substitute, Via Natural or Artificial Opening"
832,"Dilation of Inferior Mesenteric Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Approach"
833,Plain Radiography of Right Hand
834,"Supplement Right Hand Bursa and Ligament with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
835,"Abortion of Products of Conception, Via Natural or Artificial Opening Endoscopic"
836,"Ventilation, Respiration and Circulation Assessment of Respiratory System - Head and Neck"
837,"Revision of Autologous Tissue Substitute in Lower Extremity Subcutaneous Tissue and Fascia, External Approach"
838,"Extirpation of Matter from Left Adrenal Gland, Percutaneous Endoscopic Approach"
839,"Restriction of Innominate Artery, Percutaneous Approach"
840,Caregiver Training in Bathing/Showering Technique using Orthosis
841,"Bypass Left Common Carotid Artery to Left Extracranial Artery, Open Approach"
842,"Magnetic Resonance Imaging (MRI) of Bilateral Vertebral Arteries using Other Contrast, Unenhanced and Enhanced"
843,"Release Left Knee Bursa and Ligament, Percutaneous Approach"
844,"Restriction of Left External Carotid Artery, Percutaneous Approach"
845,"Bypass Left Femoral Vein to Lower Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
846,"Division of Right Humeral Head, Percutaneous Approach"
847,"Removal of Intraluminal Device from Uterus and Cervix, Percutaneous Approach"
848,Computerized Tomography (CT Scan) of Left Scapula using Low Osmolar Contrast
849,Therapeutic Exercise Treatment of Circulatory System - Upper Back / Upper Extremity using Aerobic Endurance and Conditioning Equipment
850,Range of Motion and Joint Mobility Treatment of Musculoskeletal System - Whole Body
851,"Destruction of Appendix, Percutaneous Endoscopic Approach"
852,"Insertion of Intraluminal Device into Left Renal Vein, Percutaneous Endoscopic Approach"
853,"Replacement of Pulmonary Trunk with Synthetic Substitute, Open Approach"
854,"Release Head Muscle, Open Approach"
855,"Bypass Right Innominate Vein to Upper Vein with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
856,"Revision of Synthetic Substitute in Head and Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
857,"Restriction of Thorax Lymphatic with Intraluminal Device, Open Approach"
858,"Reposition Splenic Vein, Percutaneous Endoscopic Approach"
859,"Replacement of Face Skin with Nonautologous Tissue Substitute, Partial Thickness, External Approach"
860,"Revision of Infusion Device in Left Carpal Joint, Percutaneous Approach"
861,"Drainage of Left Upper Arm with Drainage Device, Percutaneous Approach"
862,"Insertion of Vascular Access Device into Left Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
863,"Beam Radiation of Abdomen Lymphatics using Electrons, Intraoperative"
864,"Release Left Peroneal Artery, Percutaneous Endoscopic Approach"
865,"Bypass Bilateral Ureters to Ileum with Synthetic Substitute, Percutaneous Endoscopic Approach"
866,"Revision of Drainage Device in Left Finger Phalangeal Joint, Percutaneous Approach"
867,"Removal of Nonautologous Tissue Substitute from Bladder, Open Approach"
868,"Insertion of Feeding Device into Small Intestine, Open Approach"
869,"Destruction of Left Face Vein, Open Approach"
870,"Bypass Left Basilic Vein to Upper Vein with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
871,"Excision of Left Shoulder Joint, Percutaneous Endoscopic Approach"
872,"Release Perineum Muscle, Open Approach"
873,"Drainage of Right Maxilla with Drainage Device, Percutaneous Endoscopic Approach"
874,"Revision of Synthetic Substitute in Left Metacarpocarpal Joint, Percutaneous Endoscopic Approach"
875,"Release Right Lower Extremity Lymphatic, Percutaneous Approach"
876,"Release Left Trunk Tendon, External Approach"
877,"Occlusion of Left Temporal Artery with Intraluminal Device, Percutaneous Approach"
878,"Drainage of Right Lower Arm and Wrist Muscle with Drainage Device, Percutaneous Approach"
879,"Destruction of Right Main Bronchus, Open Approach"
880,"Bypass Left Pleural Cavity to Lower Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
881,"Introduction of Electrolytic and Water Balance Substance into Spinal Canal, Percutaneous Approach"
882,"Reattachment of Abdomen Skin, External Approach"
883,"Removal of Nonautologous Tissue Substitute from Right Eye, Open Approach"
884,"Revision of Spacer in Right Finger Phalangeal Joint, Percutaneous Endoscopic Approach"
885,"Removal of Drainage Device from Cisterna Chyli, Percutaneous Approach"
886,"Removal of Internal Fixation Device from Right Acetabulum, Percutaneous Approach"
887,"Resection of Left Diaphragm, Percutaneous Endoscopic Approach"
888,"Extirpation of Matter from Right Lower Lung Lobe, Percutaneous Endoscopic Approach"
889,"Excision of Right Thyroid Gland Lobe, Open Approach"
890,"Transplantation of Spleen, Allogeneic, Open Approach"
891,"Insertion of Other Device into Left Pleural Cavity, Percutaneous Endoscopic Approach"
892,"Insertion of Internal Fixation Device into Left Glenoid Cavity, Percutaneous Approach"
893,"Release Thorax Lymphatic, Open Approach"
894,"Division of Cervical Plexus, Open Approach"
895,"Supplement Left Pelvic Bone with Autologous Tissue Substitute, Percutaneous Approach"
896,"Revision of Autologous Tissue Substitute in Right Ulna, External Approach"
897,"Occlusion of Pulmonary Valve with Intraluminal Device, Percutaneous Endoscopic Approach"
898,Magnetic Resonance Imaging (MRI) of Left Kidney
899,"Dilation of Left Anterior Tibial Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach"
900,"Excision of Mitral Valve, Open Approach"
901,"Removal of Infusion Device from Left Upper Extremity, Percutaneous Endoscopic Approach"
902,"Insertion of Infusion Device into Right Finger Phalangeal Joint, Open Approach"
903,"Drainage of Left Lower Extremity, Percutaneous Endoscopic Approach, Diagnostic"
904,"Excision of Pelvis Lymphatic, Percutaneous Endoscopic Approach, Diagnostic"
905,"Bypass Right Kidney Pelvis to Cutaneous, Open Approach"
906,"Drainage of Upper Lip with Drainage Device, External Approach"
907,"Removal of Synthetic Substitute from Hepatobiliary Duct, Percutaneous Endoscopic Approach"
908,"Supplement Azygos Vein with Autologous Tissue Substitute, Percutaneous Approach"
909,"Insertion of Infusion Device into Ovary, Open Approach"
910,"Supplement Stomach, Pylorus with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
911,"Dilation of Cervix with Intraluminal Device, Percutaneous Endoscopic Approach"
912,"Restriction of Left Posterior Tibial Artery with Extraluminal Device, Percutaneous Approach"
913,"Dilation of Bilateral Ureters, Via Natural or Artificial Opening"
914,"Removal of Synthetic Substitute from Left Fibula, Percutaneous Endoscopic Approach"
915,Tomographic (Tomo) Nuclear Medicine Imaging of Bilateral Upper Extremities using Other Radionuclide
916,"Creation of Mitral Valve from Common Atrioventricular Valve using Zooplastic Tissue, Open Approach"
917,"Excision of Abducens Nerve, Percutaneous Endoscopic Approach, Diagnostic"
918,"Drainage of Left External Auditory Canal, Percutaneous Endoscopic Approach, Diagnostic"
919,"Release Lingula Bronchus, Percutaneous Approach"
920,"Occlusion of Right Anterior Tibial Artery with Extraluminal Device, Percutaneous Endoscopic Approach"
921,"Supplement Left Sacroiliac Joint with Synthetic Substitute, Open Approach"
922,"Removal of External Fixation Device from Left Patella, Percutaneous Approach"
923,"Transfer Right Thorax Muscle with Skin and Subcutaneous Tissue, Open Approach"
924,"Alteration of Right External Ear with Nonautologous Tissue Substitute, Open Approach"
925,"Dilation of Right Renal Artery, Bifurcation, with Three Intraluminal Devices, Percutaneous Endoscopic Approach"
926,Therapeutic Exercise Treatment of Circulatory System - Lower Back / Lower Extremity using Aerobic Endurance and Conditioning Equipment
927,"Ultrasound Therapy of Heart, Multiple"
928,"Transfer Facial Muscle with Skin, Open Approach"
929,"Reposition Right Sternoclavicular Joint with Internal Fixation Device, Percutaneous Endoscopic Approach"
930,"Drainage of Amniotic Fluid, Therapeutic from Products of Conception, Percutaneous Endoscopic Approach"
931,"Extirpation of Matter from Nasal Turbinate, Percutaneous Endoscopic Approach"
932,"Bypass Splenic Vein to Right Renal Vein with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
933,"Extirpation of Matter from Right Internal Iliac Artery, Bifurcation, Open Approach"
934,"Alteration of Left External Ear, Open Approach"
935,"Bypass Bilateral Vas Deferens to Left Vas Deferens, Open Approach"
936,"Dilation of Right Common Carotid Artery with Four or More Intraluminal Devices, Percutaneous Approach"
937,"Reposition Right Hip Joint with Internal Fixation Device, Percutaneous Endoscopic Approach"
938,"Bypass Right Kidney Pelvis to Colon, Open Approach"
939,"Removal of Internal Fixation Device from Right Metatarsal, Percutaneous Approach"
940,"Excision of Right Middle Lung Lobe, Via Natural or Artificial Opening, Diagnostic"
941,"Bypass Hemiazygos Vein to Upper Vein with Autologous Arterial Tissue, Open Approach"
942,"Supplement Left 3rd Toe with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
943,"Supplement Superior Vena Cava with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
944,"Insertion of Spacer into Left Ankle Joint, Open Approach"
945,"Drainage of Lumbosacral Plexus, Percutaneous Endoscopic Approach, Diagnostic"
946,"Revision of Nonautologous Tissue Substitute in Stomach, Percutaneous Approach"
947,"Excision of Right Maxillary Sinus, Percutaneous Approach, Diagnostic"
948,"Alteration of Anterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
949,"Supplement Left Occipital Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
950,"Bypass Left Cephalic Vein to Upper Vein, Percutaneous Endoscopic Approach"
951,Contact Radiation of Colon
952,"Removal of Synthetic Substitute from Upper Extremity Subcutaneous Tissue and Fascia, Percutaneous Approach"
953,"Supplement Descending Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic"
954,"Bypass Superior Mesenteric Vein to Lower Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
955,"Removal of Extraluminal Device from Upper Vein, Percutaneous Approach"
956,Nonimaging Nuclear Medicine Probe of Upper Extremities
957,"Bypass Right External Iliac Artery to Bilateral Femoral Arteries with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
958,"Supplement Left Ureter with Synthetic Substitute, Percutaneous Endoscopic Approach"
959,"Bypass Peritoneal Cavity to Lower Vein with Synthetic Substitute, Percutaneous Endoscopic Approach"
960,"Destruction of Left Hand Subcutaneous Tissue and Fascia, Open Approach"
961,"Insertion of Other Device into Left Foot, Percutaneous Endoscopic Approach"
962,"Dilation of Left External Iliac Artery, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach"
963,"Drainage of Upper Esophagus, Open Approach, Diagnostic"
964,"Extirpation of Matter from Right Elbow Bursa and Ligament, Percutaneous Endoscopic Approach"
965,"Replacement of Left Hand Artery with Synthetic Substitute, Open Approach"
966,Plain Radiography of Right Submandibular Gland using Low Osmolar Contrast
967,"Excision of Right Lower Extremity Bursa and Ligament, Open Approach, Diagnostic"
968,"Release Right Toe Phalangeal Joint, Percutaneous Endoscopic Approach"
969,"Detachment at Right 2nd Toe, Complete, Open Approach"
970,"Excision of Left Hand Skin, External Approach, Diagnostic"
971,"Inspection of Left Tarsal Joint, Percutaneous Approach"
972,"Drainage of Cerebral Meninges, Percutaneous Approach, Diagnostic"
973,"Hepatobiliary System and Pancreas, Bypass"
974,"Insertion of Hearing Device into Right Temporal Bone, Percutaneous Approach"
975,"Inspection of Right Axilla, Percutaneous Approach"
976,"Measurement of Circulatory Volume, External Approach"
977,"Ear, Nose, Sinus, Reattachment"
978,"Introduction of Recombinant Bone Morphogenetic Protein into Joints, Open Approach"
979,"Bypass Left Femoral Artery to Peroneal Artery with Synthetic Substitute, Percutaneous Endoscopic Approach"
980,"Release Left Hand Skin, External Approach"
981,"Introduction of Monoclonal Antibody into Bone Marrow, Percutaneous Approach"
982,Ultrasonography of Right and Left Heart using Other Contrast
983,"Release Right Shoulder Bursa and Ligament, External Approach"
984,"Reattachment of Esophagus, Percutaneous Endoscopic Approach"
985,"Control Bleeding in Right Femoral Region, Percutaneous Approach"
986,"Excision of Left Metacarpophalangeal Joint, Open Approach"
987,"Dilation of Right Colic Artery with Three Drug-eluting Intraluminal Devices, Open Approach"
988,"Extraction of Right Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
989,"Destruction of Left Lung, Via Natural or Artificial Opening Endoscopic"
990,"Dilation of Right Kidney Pelvis with Intraluminal Device, Percutaneous Endoscopic Approach"
991,"Transfer Left Thorax Muscle with Skin, Open Approach"
992,"Drainage of Left Breast, Via Natural or Artificial Opening Endoscopic"
993,"Bypass Right Femoral Artery to Posterior Tibial Artery, Percutaneous Endoscopic Approach"
994,"Supplement Right Finger Phalangeal Joint with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
995,"Drainage of Lumbar Sympathetic Nerve, Percutaneous Approach"
996,"Supplement Right Pelvic Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
997,"Reposition Right Metatarsal, Open Approach"
998,"Revision of Intraluminal Device in Hepatobiliary Duct, Via Natural or Artificial Opening Endoscopic"
999,"Fragmentation in Small Intestine, External Approach"
1000,"Supplement Right Greater Saphenous Vein with Synthetic Substitute, Percutaneous Approach"
